OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97201120,Sample-Routine,Water,Surface Water,1972-07-12,13:35:00,AKDT,,,,,,,,,,,,,USGS-692730146094501,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.00,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97201120,Sample-Routine,Water,Surface Water,1972-07-12,13:35:00,AKDT,,,,,,,,,,,,,USGS-692730146094501,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.000,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97000639,Sample-Routine,Water,Surface Water,1970-09-05,09:20:00,AKDT,,,,,,,,,,,,,USGS-15896700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.05,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97000638,Sample-Routine,Water,Surface Water,1970-06-09,17:30:00,AKDT,,,,,,,,,,,,,USGS-15896700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.400,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97000912,Sample-Routine,Water,Surface Water,1970-06-12,10:00:00,AKDT,,,,2,feet,,,,,,,,USGS-701746148424500,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.00,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97000912,Sample-Routine,Water,Surface Water,1970-06-12,10:00:00,AKDT,,,,2,feet,,,,,,,,USGS-701746148424500,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.000,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97000637,Sample-Routine,Water,Surface Water,1970-06-05,11:15:00,AKDT,,,,,,,,,,,,,USGS-15896700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.66,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97000637,Sample-Routine,Water,Surface Water,1970-06-05,11:15:00,AKDT,,,,,,,,,,,,,USGS-15896700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,2.90,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97100620,Sample-Routine,Water,Surface Water,1971-06-23,13:00:00,AKDT,,,,,,,,,,,,,USGS-15896700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.02,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200732,Sample-Routine,Water,Surface Water,1972-06-24,05:35:00,AKDT,,,,,,,,,,,,,USGS-15896700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.02,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200732,Sample-Routine,Water,Surface Water,1972-06-24,05:35:00,AKDT,,,,,,,,,,,,,USGS-15896700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.100,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200739,Sample-Routine,Water,Surface Water,1972-09-11,08:10:00,AKDT,,,,,,,,,,,,,USGS-15896700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.11,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200739,Sample-Routine,Water,Surface Water,1972-09-11,08:10:00,AKDT,,,,,,,,,,,,,USGS-15896700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.500,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200728,Sample-Routine,Water,Surface Water,1972-06-23,18:50:00,AKDT,,,,,,,,,,,,,USGS-15896700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.05,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200715,Sample-Routine,Water,Surface Water,1972-07-10,12:40:00,AKDT,,,,,,,,,,,,,USGS-15799000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.00,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200715,Sample-Routine,Water,Surface Water,1972-07-10,12:40:00,AKDT,,,,,,,,,,,,,USGS-15799000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.000,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200713,Sample-Routine,Water,Surface Water,1972-08-08,14:00:00,AKDT,,,,,,,,,,,,,USGS-15798700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.05,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200713,Sample-Routine,Water,Surface Water,1972-08-08,14:00:00,AKDT,,,,,,,,,,,,,USGS-15798700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.200,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200712,Sample-Routine,Water,Surface Water,1972-07-10,14:10:00,AKDT,,,,,,,,,,,,,USGS-15798700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.05,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200712,Sample-Routine,Water,Surface Water,1972-07-10,14:10:00,AKDT,,,,,,,,,,,,,USGS-15798700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.200,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200717,Sample-Routine,Water,Surface Water,1972-07-10,19:40:00,AKDT,,,,,,,,,,,,,USGS-15799300,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.02,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200717,Sample-Routine,Water,Surface Water,1972-07-10,19:40:00,AKDT,,,,,,,,,,,,,USGS-15799300,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.100,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97201121,Sample-Routine,Water,Surface Water,1972-03-18,11:00:00,AKST,,,,,,,,,,,,,USGS-701642148144400,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,2.40,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97100854,Sample-Routine,Water,Surface Water,1970-11-20,14:30:00,AKST,,,,,,,,,,,,,USGS-701642148144400,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.25,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97100854,Sample-Routine,Water,Surface Water,1970-11-20,14:30:00,AKST,,,,,,,,,,,,,USGS-701642148144400,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,1.10,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97000911,Sample-Routine,Water,Surface Water,1970-09-06,15:30:00,AKDT,,,,,,,,,,,,,USGS-701642148144400,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.05,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97201118,Sample-Routine,Water,Surface Water,1972-07-12,09:30:00,AKDT,,,,,,,,,,,,,USGS-691535147225001,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.00,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97201118,Sample-Routine,Water,Surface Water,1972-07-12,09:30:00,AKDT,,,,,,,,,,,,,USGS-691535147225001,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.000,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97201119,Sample-Routine,Water,Surface Water,1972-07-12,08:45:00,AKDT,,,,,,,,,,,,,USGS-691600147202501,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.02,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97201119,Sample-Routine,Water,Surface Water,1972-07-12,08:45:00,AKDT,,,,,,,,,,,,,USGS-691600147202501,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.100,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97201117,Sample-Routine,Water,Surface Water,1972-07-11,16:00:00,AKDT,,,,,,,,,,,,,USGS-690150147430001,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.00,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97201117,Sample-Routine,Water,Surface Water,1972-07-11,16:00:00,AKDT,,,,,,,,,,,,,USGS-690150147430001,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.000,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200742,Sample-Routine,Water,Surface Water,1972-03-17,10:00:00,AKST,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.18,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200742,Sample-Routine,Water,Surface Water,1972-03-17,10:00:00,AKST,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.800,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200747,Sample-Routine,Water,Surface Water,1971-10-15,20:30:00,AKDT,,,,,,,,,,,,,USGS-15910200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.00,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200747,Sample-Routine,Water,Surface Water,1971-10-15,20:30:00,AKDT,,,,,,,,,,,,,USGS-15910200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.000,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200748,Sample-Routine,Water,Surface Water,1972-06-21,17:10:00,AKDT,,,,,,,,,,,,,USGS-15910200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.11,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200748,Sample-Routine,Water,Surface Water,1972-06-21,17:10:00,AKDT,,,,,,,,,,,,,USGS-15910200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.500,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97100623,Sample-Routine,Water,Surface Water,1970-11-15,13:30:00,AKST,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.16,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200741,Sample-Routine,Water,Surface Water,1971-10-16,08:40:00,AKDT,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.02,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97100627,Sample-Routine,Water,Surface Water,1971-06-05,17:30:00,AKDT,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.200,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200753,Sample-Routine,Water,Surface Water,1972-09-08,22:00:00,AKDT,,,,,,,,,,,,,USGS-15910200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.09,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97000640,Sample-Routine,Water,Surface Water,1970-08-14,17:30:00,AKDT,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.400,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97100624,Sample-Routine,Water,Surface Water,1971-03-17,,,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.07,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97100624,Sample-Routine,Water,Surface Water,1971-03-17,,,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.300,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200743,Sample-Routine,Water,Surface Water,1972-03-17,11:00:00,AKST,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Total,0.16,mg/l as N,,Historical,,Actual,,,,,,,00620,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97100623,Sample-Routine,Water,Surface Water,1970-11-15,13:30:00,AKST,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.700,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200741,Sample-Routine,Water,Surface Water,1971-10-16,08:40:00,AKDT,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.100,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97100627,Sample-Routine,Water,Surface Water,1971-06-05,17:30:00,AKDT,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.05,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200753,Sample-Routine,Water,Surface Water,1972-09-08,22:00:00,AKDT,,,,,,,,,,,,,USGS-15910200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.400,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97000640,Sample-Routine,Water,Surface Water,1970-08-14,17:30:00,AKDT,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.09,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200743,Sample-Routine,Water,Surface Water,1972-03-17,11:00:00,AKST,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.16,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200743,Sample-Routine,Water,Surface Water,1972-03-17,11:00:00,AKST,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.700,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97000641,Sample-Routine,Water,Surface Water,1970-09-03,10:30:00,AKDT,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.05,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97800826,Sample-Routine,Water,Surface Water,1978-08-15,14:30:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-690516154390600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Total,0.00,mg/l as N,,Historical,,Actual,,,,,,,00620,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97800827,Sample-Routine,Water,Surface Water,1978-08-15,15:00:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-690530154390600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Total,0.03,mg/l as N,,Historical,,Actual,,,,,,,00620,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97901558,Sample-Routine,Water,Surface Water,1979-07-27,15:00:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-690516154390600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Detected Not Quantified,Nitrate,Dissolved,,,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,Lower Quantitation Limit,0.01,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97901558,Sample-Routine,Water,Surface Water,1979-07-27,15:00:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-690516154390600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Total,0.00,mg/l as N,,Historical,,Actual,,,,,,,00620,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97901558,Sample-Routine,Water,Surface Water,1979-07-27,15:00:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-690516154390600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.000,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97901560,Sample-Routine,Water,Surface Water,1979-08-24,09:00:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-690516154390600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.00,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97901560,Sample-Routine,Water,Surface Water,1979-08-24,09:00:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-690516154390600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Detected Not Quantified,Nitrate,Total,,,,Historical,,Actual,,,,,,,00620,,,,,,,,,,,,,Lower Quantitation Limit,0.01,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97901560,Sample-Routine,Water,Surface Water,1979-08-24,09:00:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-690516154390600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.000,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97901555,Sample-Routine,Water,Surface Water,1979-06-18,22:00:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-690516154390600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.00,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97901555,Sample-Routine,Water,Surface Water,1979-06-18,22:00:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-690516154390600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Total,0.00,mg/l as N,,Historical,,Actual,,,,,,,00620,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97901555,Sample-Routine,Water,Surface Water,1979-06-18,22:00:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-690516154390600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.000,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97901561,Sample-Routine,Water,Surface Water,1979-09-10,18:30:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-690516154390600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.00,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97901561,Sample-Routine,Water,Surface Water,1979-09-10,18:30:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-690516154390600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Total,0.00,mg/l as N,,Historical,,Actual,,,,,,,00620,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97901561,Sample-Routine,Water,Surface Water,1979-09-10,18:30:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-690516154390600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.000,mg/l asNO3,,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97901557,Sample-Routine,Water,Surface Water,1979-07-13,10:00:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-690516154390600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.00,mg/l as N,,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,,,,,NWIS
